id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
411810,Perfect location & fully equipped,2049575,Mia,,Indre By,55.68615833694482,12.58701445530799,Entire home/apt,562,2,34,2015-07-10,0.43,1,47
416104,Superior appartment in Copenhagen,2046115,Mikkel,,Vesterbro-Kongens Enghave,55.66595314330322,12.55637219643687,Private room,711,9,0,,,1,0
417252,"Modern, sunny and central apartment",2075074,Yoann,,Nrrebro,55.69075236615354,12.553734279145543,Entire home/apt,750,5,20,2018-07-29,0.32,1,41
418606,1.and 2. floor in house Copenhagen,1636354,Susan,,Valby,55.66363977457683,12.50180901397648,Entire home/apt,750,7,0,,,3,0
421110,"Family friendly, quiet area and close to Metro",2094311,Kathrine Forsberg,,Frederiksberg,55.68013052275886,12.521793604419758,Entire home/apt,815,2,40,2018-08-02,0.51,1,2
422105,Trendy & central apt w/ balcony,1734276,Anna,,Nrrebro,55.695144015975195,12.549959057104255,Entire home/apt,698,3,45,2018-07-25,0.57,1,0
423987,"Quiet large 2 BD flat, Central CPH",2006308,Anders,,Indre By,55.68323323685488,12.566679675201323,Entire home/apt,1500,3,29,2018-09-17,0.56,1,0
425631,beautiful and bright CPH apartment,916779,Vivian,,sterbro,55.70937326910859,12.578796388186408,Entire home/apt,1202,3,6,2017-02-28,0.08,3,290
425895,"cozy, atmospheric and inviting home",1780283,Marianne,,Nrrebro,55.698730534353224,12.551272908752933,Entire home/apt,453,4,45,2018-07-28,0.58,1,3
426963,A home away from home in Charming Vesterbro,2122775,Tine,,Vesterbro-Kongens Enghave,55.66823247245768,12.550214513414268,Private room,485,2,138,2018-10-07,1.83,1,311
429897,Queens Palace in City Center,2137064,Kristina,,Indre By,55.685469907054625,12.588709093996451,Entire home/apt,1500,3,80,2018-08-11,1.02,1,364
432409,Copenhagen town house apartment,2150016,Gro,,Indre By,55.681898296036294,12.574186078992069,Entire home/apt,737,4,14,2017-05-01,0.22,1,0
433091,Stunning apartment in lovely area!,2152304,Jacob & Karen,,sterbro,55.702525245988326,12.57948075433025,Entire home/apt,1202,10,0,,,1,365
434490,Hip and cozy at inner Norrebro,2159053,Maria,,Nrrebro,55.691193747113196,12.559586268971895,Entire home/apt,550,4,12,2017-08-23,0.16,1,0
435540,Fantastic location in Nørrebro!,2162689,Dorte Maria,,Nrrebro,55.69462874323486,12.543495403723414,Entire home/apt,1073,2,9,2016-08-04,0.18,1,0
438172,Luxury 2story penthouse Vesterbro,117453,Sofie & Kasper,,Vesterbro-Kongens Enghave,55.66555377985683,12.549465556503488,Entire home/apt,640,3,18,2018-09-15,0.23,1,0
441639,Big balcony and central to CPH city,2125659,Sanne,,Valby,55.66391953870589,12.519093898359808,Entire home/apt,789,2,60,2018-09-23,0.78,1,0
441719,Spacious flat in flavorful neighbh.,2191358,Olga,,Nrrebro,55.68995127267852,12.558236352478644,Entire home/apt,1448,3,18,2016-05-22,0.24,1,109
441763,Great Family Apartment,2005060,Anders,,Nrrebro,55.69263082945322,12.562897937122333,Entire home/apt,847,2,27,2018-10-16,0.40,1,0
443470,Bright & spacious apartment in CPH,1556571,Jacob,,sterbro,55.70276311318277,12.588306592366315,Entire home/apt,1500,2,23,2018-08-12,0.30,1,6
443684,"Penthouse, 4-5 rooms + 5 balconies",2204282,Sidsel,,Nrrebro,55.70380793230234,12.548259428494783,Entire home/apt,1493,1,358,2018-09-27,4.62,1,239
444974,Penthouse apartment w. roof terrace,2210927,Henrik,,Frederiksberg,55.670600237887044,12.537178968358445,Entire home/apt,970,5,5,2018-07-12,0.07,1,182
453720,Penthouse Apartment at Kgs. Nytorv,2254663,Anne L.,,Indre By,55.68000703665194,12.582367124386622,Entire home/apt,912,3,26,2013-08-17,0.34,1,16
454064,MODERN apt. with roof terrace-City,2255979,Renny,,Vesterbro-Kongens Enghave,55.64780614463059,12.548800569298935,Entire home/apt,2230,2,43,2018-09-16,0.66,1,360
454605,Copenhagen central - january 3-18,2258629,Morten,,Nrrebro,55.68758692832604,12.559305049587957,Entire home/apt,847,7,13,2018-07-29,0.30,1,53
455191,Town house in heart of Copenhagen,1784959,Berit,,sterbro,55.71465733132128,12.573671028088963,Entire home/apt,2398,5,13,2018-08-12,0.24,1,365
456207,85m2  Urban Apart. In Cool Nørrebro,1735471,Jeppe,,Nrrebro,55.69851906016023,12.537053416162088,Entire home/apt,407,5,7,2018-01-22,0.17,1,160
456771,2 beautiful and bright CPH rooms,916779,Vivian,,sterbro,55.70974504361319,12.577002891103822,Private room,601,3,14,2018-06-20,0.18,3,286
456776,Beautiful and bright CPH room,916779,Vivian,,sterbro,55.70636526809325,12.580152569931943,Private room,401,3,194,2018-10-08,2.50,3,286
457886,"Sunny, spacious, family houseboat",2275316,Alison,,Indre By,55.68315181053182,12.610739265861369,Entire home/apt,1500,2,15,2018-06-24,0.20,1,311
458595,"Family friendly, big apartment in Vesterbro, CPH.",2162402,Astrid,,Vesterbro-Kongens Enghave,55.665395974219244,12.541941813654969,Entire home/apt,1597,3,21,2018-08-24,0.27,1,365
458943,"Charming apartment, in Copenhagens heart",2281822,Sasia Liv,,Indre By,55.68359851372847,12.565203412338375,Entire home/apt,1403,30,24,2018-08-21,0.31,1,286
459719,Townhouse in central Copenhagen (Only 5* ratings),2189856,Thomas,,Frederiksberg,55.68168583020513,12.535213590853369,Entire home/apt,1681,3,7,2017-08-13,0.17,1,358
460453,Modern & Creative app. in 2 floors in Copenhagen V,2289329,Katja,,Vesterbro-Kongens Enghave,55.66740380559994,12.550821571761238,Entire home/apt,808,4,7,2018-08-07,0.11,1,170
461969,Cosy home in central Copenhagen,280650,Andrea,,Vesterbro-Kongens Enghave,55.67056865676342,12.551934773029368,Entire home/apt,802,4,61,2018-10-02,0.79,1,346
462293,Grand flat in wonderful Copenhagen,165326,Annemette,,Frederiksberg,55.67759439184148,12.539092119760921,Entire home/apt,1299,90,1,2012-08-04,0.01,2,323
462688,"Kidfriendly, cosy apt in Copenhagen",2251309,Janus Askø,,Nrrebro,55.69008271097241,12.557624983247171,Entire home/apt,950,3,42,2018-04-02,0.55,1,74
462858,Charming top-floor home with sunny balcony,1617688,Lasse,,Nrrebro,55.69281696671384,12.54624273284727,Entire home/apt,556,2,100,2018-08-05,1.31,1,0
463891,First floor of villa great for fam (up to 6 pers),2304800,Anna,,Vanlse,55.69151861832634,12.513455636708587,Entire home/apt,963,4,1,2016-06-08,0.03,1,0
463915,A 10-minute walk from it all,1722393,Laura,,Vesterbro-Kongens Enghave,55.66663589763085,12.5570749898223,Entire home/apt,776,2,67,2018-09-10,0.86,1,6
464413,Luxury Center City Apt w. Balcony,2307381,Alexander,,Indre By,55.67729562320048,12.574636997497777,Entire home/apt,1299,1,34,2018-08-23,0.52,1,0
468275,Sunny & Cozy Apt in Frederiksberg,2324044,Roman + Tiffany,,Frederiksberg,55.68449141183752,12.535580119937531,Entire home/apt,653,4,30,2018-06-14,0.41,1,202
468809,Copenhagen central trendy Vesterbro,2247358,Tine,,Vesterbro-Kongens Enghave,55.66821235274734,12.546284247792,Entire home/apt,860,5,14,2017-11-04,0.26,1,364
469117,Cosy apartment in central Vesterbro,2248569,Ida,,Vesterbro-Kongens Enghave,55.66983913847605,12.548664396494107,Entire home/apt,653,6,40,2018-06-28,0.53,1,0
472354,Entire home in lovely neighborhood_NEW PRICE!,2342538,Brian,,sterbro,55.70427355441633,12.585835487764133,Entire home/apt,375,28,1,2014-01-05,0.02,1,0
473060,Modern city apartment with balcony,2276421,Mette,,Vesterbro-Kongens Enghave,55.66457760562347,12.542946478582332,Entire home/apt,1047,3,40,2018-07-28,0.52,1,309
473511,Beautiful 5 room apartment,2347661,Morten,,sterbro,55.714081103302895,12.571425013969828,Entire home/apt,821,2,40,2018-08-16,0.79,2,305
476693,Balcony by the lakes of Copenhagen,2362868,Siri,,Nrrebro,55.69226364392372,12.56702572963652,Entire home/apt,802,1,4,2015-08-16,0.05,1,0
477616,Nice apartment in trendy Nørrebro ,2367008,Milan,,Nrrebro,55.68681203891725,12.559527131743877,Entire home/apt,653,1,57,2016-07-18,0.75,1,0
477800,Beautiful family friendly apartment at Østerbro,2352509,Anders,,sterbro,55.69819054767598,12.579691705039721,Entire home/apt,1002,4,23,2018-07-29,0.30,1,13
480083,COZY flat centrally LOCATED in Cph.,2377798,Linni Rita,,Nrrebro,55.6890818376697,12.546950909861714,Entire home/apt,472,4,14,2017-07-05,0.22,1,0
483008,Bright spacious apartment,1917273,Steffen,,Nrrebro,55.699144549753406,12.548431874556117,Entire home/apt,750,4,29,2017-07-23,0.40,1,29
485211,Charming house in Copenhagen,2390256,Ole Emmik,,Valby,55.66496676252536,12.502007926108908,Entire home/apt,970,5,31,2018-08-27,0.42,1,57
487549,Charming Apartment Copenhagen,2412622,Maj,,Vesterbro-Kongens Enghave,55.66994681169191,12.539770278190952,Entire home/apt,970,6,0,,,1,293
488027,"Near beach, airport & city center ",2380456,Helle,,Amager st,55.65163345690801,12.612857041482599,Entire home/apt,550,4,4,2014-11-17,0.05,1,0
488203,Cozy flat in vibrant Nørrebro,2415265,Anders,,Nrrebro,55.69882575681094,12.543232109577918,Entire home/apt,1002,4,1,2017-06-22,0.06,1,143
489151,Nyhavn: In the heart of Copenhagen,2419712,Mark,,Indre By,55.67876091097337,12.590807990770678,Entire home/apt,1196,4,26,2017-07-16,0.34,1,31
489563,Central apartment at top floor,167123,Morten B.,,Amager st,55.667911126839726,12.599094245791358,Entire home/apt,711,4,112,2018-07-13,1.44,1,271
489653,Cosy apt in vibrant neighborhood,2399319,Thomas,,Nrrebro,55.69117464539416,12.545824282789809,Entire home/apt,776,3,10,2018-08-05,0.13,1,289
491238,Bright and sunny penthouse apt.,2341635,Andreas,,Nrrebro,55.690253389963004,12.55395899931346,Entire home/apt,1099,2,97,2018-08-24,1.29,1,78
494801,Very nice place in central Copenhag,2444598,Katrine,,Nrrebro,55.698943014820536,12.546146828572605,Entire home/apt,1002,3,5,2016-10-30,0.09,1,173
495934,Fantastic villa in wonderful CPH,2449236,Morten Sønderby,,Valby,55.66456722913706,12.496429970775218,Entire home/apt,2554,6,22,2018-08-16,0.44,1,235
495950,Big Apartment in central cph,2449380,Adonis,,sterbro,55.70577632730163,12.578685768722872,Entire home/apt,743,4,11,2018-04-15,0.14,3,0
497490,Bright family friendly apartment near everything,2456049,Susanne & Kasper,,Vesterbro-Kongens Enghave,55.672794982422666,12.559873713207855,Entire home/apt,1299,2,94,2018-09-13,1.23,1,297
500018,Amazing location by Island Brygge!,2465238,Josephine,,Amager Vest,55.664063542325685,12.578245335347727,Entire home/apt,743,3,51,2018-08-12,0.67,1,0
500530,"Bright, Charming, and Danish Design",2426281,Christian,,sterbro,55.70127575056775,12.589014135291821,Entire home/apt,1002,30,7,2016-06-03,0.11,1,0
501253,Charming apartment in Copenhagen,2276747,Jesper,,Indre By,55.683956753138006,12.566360209813107,Entire home/apt,750,3,272,2018-10-06,3.53,1,107
501391,Spacious and cosy apartment in Nørrebro,2474176,Ida,,Nrrebro,55.693452406408184,12.540000930282615,Entire home/apt,698,3,7,2018-07-29,0.09,1,78
503774,Bright and Beautiful 2 bedroom apt. in Copenhagen,2484679,Simon,,Vesterbro-Kongens Enghave,55.66982194197049,12.547343314802987,Entire home/apt,550,3,0,,,1,0
504051,Heart of Copenhagen - yet quiet,2458414,Mikkel,,Indre By,55.676464937730366,12.589025288866594,Entire home/apt,1118,1,31,2016-10-09,0.41,1,0
504084,Beautiful house close to the beach and the city,2485859,Karina,,Amager Vest,55.64684015621575,12.606600740258843,Entire home/apt,1177,4,1,2016-07-08,0.04,1,0
504223,"Spacious, cozy and central next to harbour front",1885053,Nanna,,Amager Vest,55.666276153270985,12.57743293221988,Entire home/apt,550,4,11,2018-07-31,0.15,1,100
506038,Cozy apartment on trendy Vesterbro,2494516,Helene,,Vesterbro-Kongens Enghave,55.66377347446262,12.552859559428322,Entire home/apt,1099,2,3,2017-09-05,0.04,1,0
506199,Christianshavn - By the canal!,2495294,Ruben,,Indre By,55.669767427648466,12.585751922688113,Entire home/apt,698,3,69,2018-06-10,0.89,1,259
507911,"Large, sunny with awesome lakeview",119548,Ove,,sterbro,55.694352192540705,12.571110916021862,Entire home/apt,950,6,46,2018-08-22,0.61,1,190
508120,Central Copenhagen 3 room ap.,2318839,Jonas,,sterbro,55.69843988690957,12.588602924802744,Entire home/apt,698,3,7,2017-07-20,0.12,1,105
508692,Lovely apartment with balcony,2507600,Anna,,Nrrebro,55.70570753351799,12.549752766428737,Entire home/apt,498,5,1,2015-09-24,0.03,1,0
508890,Lovely townhouse in artist area,2508421,Rie,,Indre By,55.69173466358764,12.574398413878038,Entire home/apt,743,7,16,2018-08-21,0.41,1,92
509025,3Room+balcony in heart of hip hood,2504710,Ralf,,Vesterbro-Kongens Enghave,55.66648634161322,12.553356106949348,Entire home/apt,698,1,21,2018-09-01,0.28,1,290
510089,room to rent out to,2513223,Filomena,,Vesterbro-Kongens Enghave,55.669999234372234,12.547614514956733,Private room,349,2,12,2018-09-03,0.27,2,305
510822,Part of a house - room for kids,2517024,Mathilde,,sterbro,55.71054219623336,12.559567362798207,Entire home/apt,550,1,12,2015-12-13,0.16,1,0
513116,"Cool + kid-friendly, big & sunny",2527577,Fridda,,Amager Vest,55.666721726798094,12.583875202278987,Entire home/apt,996,4,23,2017-07-23,0.37,1,0
514666,Luxurious appartment in Copenhagen,2535149,Niels,,sterbro,55.70258941158446,12.580792429918034,Entire home/apt,711,2,90,2018-09-23,1.19,1,302
515344,Clean n' cosy room - most charming street,2537612,Christine,,Nrrebro,55.686134240181474,12.559035352315167,Private room,440,3,75,2018-07-31,0.97,2,0
517272,"Perfect family apartment, Østerbro",2546236,Pia & Jakob,,sterbro,55.70269940579287,12.577138650485027,Entire home/apt,1002,4,20,2018-08-25,0.32,1,123
518191,5 minutes walk from central station,2527575,Stephanie,,Vesterbro-Kongens Enghave,55.67224890039511,12.55653156147119,Entire home/apt,847,4,2,2016-09-14,0.03,1,0
518242,Beautiful old spacious appartment ,2551180,Mikal,,Frederiksberg,55.678182348215515,12.539102674109653,Entire home/apt,840,4,0,,,1,0
518465,Cozy designer home in hip Vesterbro,276810,Rune,,Vesterbro-Kongens Enghave,55.66855224853104,12.55209929358731,Entire home/apt,588,7,48,2017-06-18,0.65,1,68
519270,Spacious penthouse with terrace!,2555492,Martin & Signe,,Frederiksberg,55.683764522417434,12.532636165779406,Entire home/apt,847,4,16,2016-09-14,0.21,2,0
519297,nice place in cosy & hip Vesterbro,2555976,Jesper,,Frederiksberg,55.673387758961766,12.540956751181783,Entire home/apt,524,3,102,2018-09-04,1.32,1,77
519333,Bright and cozy apartment,2555736,Lena Weber,,Amager Vest,55.6680876773022,12.5805023658288,Entire home/apt,750,2,11,2018-10-06,0.15,1,6
521284,"Superb 2 room apartment, center of Copenhagen",2563250,Philip,,Indre By,55.679025911543306,12.566859515350844,Entire home/apt,892,4,15,2018-07-20,0.20,1,0
521617,"Beautiful, spacious,familyfriendly",2484983,Signe,,sterbro,55.70861606066784,12.571883562810257,Entire home/apt,1351,4,83,2018-09-07,1.08,1,84
521856,Nice room in central Copenhagen,2566577,Cecilia,,Vesterbro-Kongens Enghave,55.66942826511097,12.54902043231167,Private room,343,3,189,2018-10-02,2.49,1,339
523744,Rooftop terrace on cozy Østerbro,2574988,Maria,,sterbro,55.70837380889579,12.583224964806414,Entire home/apt,550,2,89,2018-09-23,1.16,1,265
524476,"Charming, artistic and cosy aptm!",2578994,Anette,,Vesterbro-Kongens Enghave,55.667108174480866,12.549416320343447,Entire home/apt,634,4,26,2018-08-18,0.35,1,17
524610,Hip & quiet apt central in Nørrebro,12155,Nicky & Maria,,Nrrebro,55.69162417359914,12.547344270667013,Entire home/apt,802,3,34,2018-08-24,0.46,1,206
526909,Very central and with a green view!,1920957,Katrine & Samanou,,Vesterbro-Kongens Enghave,55.67111749297271,12.561105114653678,Entire home/apt,698,4,19,2018-07-28,0.52,1,0
527702,Nordic Loft Christianshavn ,1203690,Jacob,,Indre By,55.67201339446994,12.588744749745599,Entire home/apt,1939,2,87,2018-08-29,1.58,1,260
527860,Perfect guestroom in penthouse,2593972,Sus,,Frederiksberg,55.68203409232022,12.542793242069914,Private room,601,3,12,2018-09-21,0.16,1,358
528408,Stylish sunny w/balcony Vesterbro,2595834,Marie,,Vesterbro-Kongens Enghave,55.66918937263772,12.545719657573189,Entire home/apt,802,3,39,2018-07-16,0.55,1,1
528914,"Unique house in ""Kartoffelrækkerne""",2598525,Rasmus,,Indre By,55.69353914387471,12.575236443496905,Entire home/apt,1597,4,4,2015-08-07,0.05,1,0
528919,"Nice, central, 4 room flat near sea",2598541,Annethia,,sterbro,55.7120308099489,12.571107298597413,Entire home/apt,853,5,32,2018-07-27,0.42,1,291
529512,Family house on Amager near beaches,2601907,Andrés Felipe,,Amager Vest,55.644306414454405,12.58916572605716,Entire home/apt,769,5,0,,,1,0
529881,Nordic city atmosphere in green oasis,2603130,Sara,,sterbro,55.70126988062469,12.576480273251699,Entire home/apt,899,6,6,2016-04-18,0.08,1,295
530017,Light & Bright Frederiksberg Loft,278430,Tariq,,Frederiksberg,55.68511141918805,12.536503542932577,Entire home/apt,769,6,21,2017-10-17,0.28,1,0
530734,Sunny two terraces near the beach,2606583,Arne,,Amager st,55.66311338660925,12.625959002312786,Entire home/apt,582,4,30,2018-07-12,0.39,1,6
530870,Nice 2 rooms apartment at Nørrebro,2566621,Thomas,,Nrrebro,55.6926796648782,12.555189189411156,Entire home/apt,401,6,4,2016-07-07,0.13,1,0
532134,"Spacious and bright in CPH center, Christianshavn",2615153,Mikkel,,Indre By,55.6725890328158,12.592824785230315,Entire home/apt,924,7,28,2018-08-09,0.37,1,27
532209,3 bedroom apt. with roof terrace,1281066,Anne-Marie,,sterbro,55.709312964120535,12.584973560278504,Entire home/apt,860,2,13,2017-08-09,0.17,1,0
533060,Extraordinary Apartment ,2619529,Henrik,,Frederiksberg,55.676169534534914,12.53907418544984,Entire home/apt,1998,4,13,2017-10-04,0.24,1,365
534399,In the very heart of cultural CPH!,2626034,Annika,,Vesterbro-Kongens Enghave,55.67405610118298,12.550463371857136,Entire home/apt,1248,2,24,2018-06-02,0.81,1,360
534551,Charming apartment in the heart of Nørrebro,2527178,Joakim,,Nrrebro,55.69132691964338,12.554836842703244,Entire home/apt,750,4,36,2018-05-19,0.48,1,0
535179,Large apartment on central Amager,2629560,Doris,,Amager st,55.65940034873491,12.608244063407755,Entire home/apt,698,1,18,2016-07-18,0.24,1,51
536830,"Cosy apartment, fantastic location",2636582,Anette,,Amager Vest,55.6665579740515,12.577767197047814,Entire home/apt,698,6,1,2013-08-27,0.02,1,0
537126,Central and cosy Cph Vesterbro apt.,2638186,Thit,,Vesterbro-Kongens Enghave,55.669344084779574,12.546413229284397,Entire home/apt,847,1,0,,,1,0
537182,Charming apartment w. balcony,2638274,Lena,,Nrrebro,55.69838312827384,12.554855684072045,Entire home/apt,595,3,26,2018-09-12,0.60,1,15
537184,Familyfriendly flat Vesterbro,2638329,Lise,,Vesterbro-Kongens Enghave,55.67009048320172,12.547543072087462,Entire home/apt,1002,5,0,,,1,0
537471,Tempur beds on a lake side room.,2639942,Memo,,Indre By,55.68409268162742,12.563845318550738,Private room,511,1,33,2018-07-13,0.45,2,1
537808,Beautiful apartment on Vesterbro,2197939,Nikolai,,Vesterbro-Kongens Enghave,55.66776490894286,12.546710973237342,Entire home/apt,950,5,31,2018-09-22,0.67,1,54
537990,Amager apartment close to airport,2643162,Thor,,Amager Vest,55.6457288128159,12.603588637255276,Entire home/apt,440,2,0,,,1,0
538960,Charming apt. by CPH  Harbour Bath,2341527,Andreas,,Amager Vest,55.66556728484877,12.579427853989964,Entire home/apt,601,5,10,2016-08-01,0.14,2,0
